Time,Links,Qiymetler,Valyuta,Yer,Məlumat,Paylaşılma vaxtı,Scrape Vaxtı,Təmirli?,Çıxarış?,Ipoteka?,Elanın_Nömrəsi,Otaq_Sayı,Sahə,Mərtəbə_raw,Mərtəbə,BinadaMaxMərtəbə,AZN/m²
2023-04-05 00:00:00,https://bina.az/items/3396522,273600.0,AZN,Nəriman Nərimanov m.,"3 otaqlı
155 m²
3/13 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:17,Təmirli deyil,Çıxarış var,İpoteka yoxdur,3396522,3,155.0,3/13,3.0,13.0,1765.1612903225807
2023-04-05 00:00:00,https://bina.az/items/3370033,280000.0,AZN,Nərimanov r.,"3 otaqlı
97 m²
16/17 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:17,Təmirli,Çıxarış var,İpoteka var,3370033,3,97.0,16/17,16.0,17.0,2886.59793814433
2023-04-05 00:00:00,https://bina.az/items/3396507,144000.0,AZN,Nəriman Nərimanov m.,"2 otaqlı
52 m²
5/16 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:17,Təmirli,Çıxarış var,İpoteka yoxdur,3396507,2,52.0,5/16,5.0,16.0,2769.230769230769
2023-04-14 00:00:00,https://bina.az/items/3285727,205000.0,AZN,Gənclik m.,"3 otaqlı
85 m²
12/17 mərtəbə","Bakı, 14 aprel 2023",16/04/2023 23:17,Təmirli,Çıxarış var,İpoteka var,3285727,3,85.0,12/17,12.0,17.0,2411.764705882353
2023-04-13 00:00:00,https://bina.az/items/3396447,155000.0,AZN,Nərimanov r.,"2 otaqlı
55 m²
9/16 mərtəbə","Bakı, 13 aprel 2023",16/04/2023 23:17,Təmirli,Çıxarış var,İpoteka yoxdur,3396447,2,55.0,9/16,9.0,16.0,2818.181818181818
2023-04-05 00:00:00,https://bina.az/items/3254740,252000.0,AZN,Nərimanov r.,"2 otaqlı
97 m²
6/7 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:17,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur,3254740,2,97.0,6/7,6.0,7.0,2597.938144329897
2023-04-05 00:00:00,https://bina.az/items/3079382,316500.0,AZN,Nəriman Nərimanov m.,"4 otaqlı
170 m²
10/17 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:17,Təmirli,Çıxarış var,İpoteka var,3079382,4,170.0,10/17,10.0,17.0,1861.764705882353
2023-04-05 00:00:00,https://bina.az/items/3169775,790000.0,AZN,Nəriman Nərimanov m.,"4 otaqlı
274 m²
11/13 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:17,Təmirli,Çıxarış var,İpoteka var,3169775,4,274.0,11/13,11.0,13.0,2883.211678832117
2023-04-05 00:00:00,https://bina.az/items/2969168,250000.0,AZN,Nəriman Nərimanov m.,"4 otaqlı
130 m²
6/16 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:17,Təmirli deyil,Çıxarış var,İpoteka yoxdur,2969168,4,130.0,6/16,6.0,16.0,1923.076923076923
2023-04-05 00:00:00,https://bina.az/items/3396330,270000.0,AZN,Nəriman Nərimanov m.,"2 otaqlı
140 m²
15/16 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:17,Təmirli,Çıxarış var,İpoteka var,3396330,2,140.0,15/16,15.0,16.0,1928.571428571429
2023-04-05 00:00:00,https://bina.az/items/3396327,115000.0,AZN,Nərimanov r.,"1 otaqlı
52 m²
11/16 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:17,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur,3396327,1,52.0,11/16,11.0,16.0,2211.538461538461
2023-04-05 00:00:00,https://bina.az/items/3335415,285000.0,AZN,Nəriman Nərimanov m.,"4 otaqlı
180 m²
7/16 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:17,Təmirli deyil,Çıxarış var,İpoteka var,3335415,4,180.0,7/16,7.0,16.0,1583.3333333333333
2023-04-05 00:00:00,https://bina.az/items/3396249,153000.0,AZN,Nəriman Nərimanov m.,"2 otaqlı
90 m²
10/17 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:17,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur,3396249,2,90.0,10/17,10.0,17.0,1700.0
2023-04-05 00:00:00,https://bina.az/items/3396240,262000.0,AZN,Nərimanov r.,"3 otaqlı
101 m²
11/14 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:17,Təmirli,Çıxarış yoxdur,İpoteka yoxdur,3396240,3,101.0,11/14,11.0,14.0,2594.059405940594
2023-04-05 00:00:00,https://bina.az/items/3233376,410000.0,AZN,Nəriman Nərimanov m.,"4 otaqlı
205 m²
12/16 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:17,Təmirli,Çıxarış var,İpoteka var,3233376,4,205.0,12/16,12.0,16.0,2000.0
2023-04-05 00:00:00,https://bina.az/items/3145010,265000.0,AZN,Nəriman Nərimanov m.,"3 otaqlı
108 m²
13/18 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:17,Təmirli,Çıxarış yoxdur,İpoteka yoxdur,3145010,3,108.0,13/18,13.0,18.0,2453.703703703704
2023-04-16 13:07:00,https://bina.az/items/3313621,283000.0,AZN,Nəriman Nərimanov m.,"3 otaqlı
120 m²
8/8 mərtəbə","Bakı, dünən 13:07",16/04/2023 23:17,Təmirli,Çıxarış var,İpoteka yoxdur,3313621,3,120.0,8/8,8.0,8.0,2358.333333333333
2023-04-05 00:00:00,https://bina.az/items/3266212,260000.0,AZN,Gənclik m.,"3 otaqlı
105 m²
19/19 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:17,Təmirli,Çıxarış var,İpoteka yoxdur,3266212,3,105.0,19/19,19.0,19.0,2476.190476190476
2023-04-05 00:00:00,https://bina.az/items/3314665,520000.0,AZN,Nəriman Nərimanov m.,"3 otaqlı
145 m²
12/17 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:17,Təmirli,Çıxarış yoxdur,İpoteka yoxdur,3314665,3,145.0,12/17,12.0,17.0,3586.206896551724
2023-04-05 00:00:00,https://bina.az/items/3329325,325000.0,AZN,Nəriman Nərimanov m.,"3 otaqlı
125 m²
8/9 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:17,Təmirli,Çıxarış var,İpoteka yoxdur,3329325,3,125.0,8/9,8.0,9.0,2600.0
2023-04-05 00:00:00,https://bina.az/items/3396197,500000.0,AZN,Gənclik m.,"4 otaqlı
200 m²
7/12 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:17,Təmirli,Çıxarış var,İpoteka yoxdur,3396197,4,200.0,7/12,7.0,12.0,2500.0
2023-04-05 00:00:00,https://bina.az/items/3396173,198000.0,AZN,Nəriman Nərimanov m.,"2 otaqlı
75 m²
9/18 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:17,Təmirli,Çıxarış yoxdur,İpoteka yoxdur,3396173,2,75.0,9/18,9.0,18.0,2640.0
2023-04-05 00:00:00,https://bina.az/items/3321325,410000.0,AZN,Gənclik m.,"4 otaqlı
210 m²
7/16 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:17,Təmirli,Çıxarış var,İpoteka var,3321325,4,210.0,7/16,7.0,16.0,1952.3809523809523
2023-04-05 00:00:00,https://bina.az/items/3285944,372000.0,AZN,Nəriman Nərimanov m.,"4 otaqlı
187 m²
11/17 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:17,Təmirli deyil,Çıxarış var,İpoteka yoxdur,3285944,4,187.0,11/17,11.0,17.0,1989.3048128342243
2023-04-05 00:00:00,https://bina.az/items/3396144,365000.0,AZN,Nəriman Nərimanov m.,"4 otaqlı
165 m²
7/17 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:17,Təmirli,Çıxarış var,İpoteka yoxdur,3396144,4,165.0,7/17,7.0,17.0,2212.121212121212
2023-04-05 00:00:00,https://bina.az/items/3329439,200000.0,AZN,Nərimanov r.,"3 otaqlı
165 m²
18/18 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:17,Təmirli deyil,Çıxarış var,İpoteka var,3329439,3,165.0,18/18,18.0,18.0,1212.121212121212
2023-04-05 00:00:00,https://bina.az/items/3396133,273000.0,AZN,Nəriman Nərimanov m.,"3 otaqlı
152 m²
3/13 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:17,Təmirli deyil,Çıxarış var,İpoteka yoxdur,3396133,3,152.0,3/13,3.0,13.0,1796.0526315789473
2023-04-05 00:00:00,https://bina.az/items/3396119,217000.0,AZN,Nərimanov r.,"3 otaqlı
112 m²
15/16 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:17,Təmirli,Çıxarış var,İpoteka yoxdur,3396119,3,112.0,15/16,15.0,16.0,1937.5
2023-04-05 00:00:00,https://bina.az/items/3184089,350000.0,AZN,Nəriman Nərimanov m.,"3 otaqlı
148 m²
11/16 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:17,Təmirli,Çıxarış var,İpoteka yoxdur,3184089,3,148.0,11/16,11.0,16.0,2364.864864864865
2023-04-05 00:00:00,https://bina.az/items/3396086,240000.0,AZN,Nəriman Nərimanov m.,"3 otaqlı
130 m²
2/16 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:17,Təmirli,Çıxarış var,İpoteka yoxdur,3396086,3,130.0,2/16,2.0,16.0,1846.1538461538464
2023-04-05 00:00:00,https://bina.az/items/3396085,372000.0,AZN,Nərimanov r.,"4 otaqlı
187 m²
11/17 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:17,Təmirli deyil,Çıxarış var,İpoteka yoxdur,3396085,4,187.0,11/17,11.0,17.0,1989.3048128342243
2023-04-05 00:00:00,https://bina.az/items/3327951,139900.0,AZN,Nərimanov r.,"2 otaqlı
72 m²
4/12 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:17,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur,3327951,2,72.0,4/12,4.0,12.0,1943.055555555556
2023-04-05 00:00:00,https://bina.az/items/3396079,360000.0,AZN,Nərimanov r.,"3 otaqlı
165 m²
9/9 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:17,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur,3396079,3,165.0,9/9,9.0,9.0,2181.818181818182
2023-04-05 00:00:00,https://bina.az/items/3396014,285000.0,AZN,Nərimanov r.,"4 otaqlı
176 m²
7/16 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:17,Təmirli deyil,Çıxarış var,İpoteka yoxdur,3396014,4,176.0,7/16,7.0,16.0,1619.3181818181818
2023-04-05 00:00:00,https://bina.az/items/3319454,195000.0,AZN,Nərimanov r.,"2 otaqlı
90 m²
10/17 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:17,Təmirli,Çıxarış var,İpoteka var,3319454,2,90.0,10/17,10.0,17.0,2166.6666666666665
2023-04-13 00:00:00,https://bina.az/items/2597965,265000.0,AZN,Nərimanov r.,"4 otaqlı
210 m²
7/16 mərtəbə","Bakı, 13 aprel 2023",16/04/2023 23:17,Təmirli deyil,Çıxarış var,İpoteka yoxdur,2597965,4,210.0,7/16,7.0,16.0,1261.904761904762
2023-04-05 00:00:00,https://bina.az/items/3395965,370000.0,AZN,Nəriman Nərimanov m.,"4 otaqlı
187 m²
11/18 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:17,Təmirli,Çıxarış var,İpoteka yoxdur,3395965,4,187.0,11/18,11.0,18.0,1978.609625668449
2023-04-05 00:00:00,https://bina.az/items/3395923,295000.0,AZN,Nəriman Nərimanov m.,"3 otaqlı
128 m²
17/19 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:17,Təmirli,Çıxarış var,İpoteka var,3395923,3,128.0,17/19,17.0,19.0,2304.6875
2023-04-05 00:00:00,https://bina.az/items/3395899,1295000.0,AZN,Nərimanov r.,"6 otaqlı
400 m²
8/10 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:17,Təmirli,Çıxarış var,İpoteka yoxdur,3395899,6,400.0,8/10,8.0,10.0,3237.5
2023-04-05 00:00:00,https://bina.az/items/3213020,379000.0,AZN,Nərimanov r.,"4 otaqlı
190 m²
8/14 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:17,Təmirli deyil,Çıxarış var,İpoteka yoxdur,3213020,4,190.0,8/14,8.0,14.0,1994.7368421052631
2023-04-05 00:00:00,https://bina.az/items/3395862,262000.0,AZN,Nərimanov r.,"3 otaqlı
103 m²
11/14 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:17,Təmirli,Çıxarış yoxdur,İpoteka yoxdur,3395862,3,103.0,11/14,11.0,14.0,2543.6893203883496
2023-04-05 00:00:00,https://bina.az/items/3395845,230000.0,AZN,Elmlər Akademiyası m.,"3 otaqlı
81 m²
11/19 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:17,Təmirli,Çıxarış var,İpoteka yoxdur,3395845,3,81.0,11/19,11.0,19.0,2839.5061728395062
2023-04-05 00:00:00,https://bina.az/items/3395818,360000.0,AZN,Gənclik m.,"3 otaqlı
163 m²
11/12 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:17,Təmirli,Çıxarış var,İpoteka yoxdur,3395818,3,163.0,11/12,11.0,12.0,2208.588957055215
2023-04-05 00:00:00,https://bina.az/items/3395809,249000.0,AZN,Nəriman Nərimanov m.,"3 otaqlı
93 m²
2/16 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:17,Təmirli,Çıxarış yoxdur,İpoteka yoxdur,3395809,3,93.0,2/16,2.0,16.0,2677.4193548387098
2023-04-05 00:00:00,https://bina.az/items/2889998,530000.0,AZN,Nərimanov r.,"4 otaqlı
263 m²
4/16 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:17,Təmirli deyil,Çıxarış var,İpoteka yoxdur,2889998,4,263.0,4/16,4.0,16.0,2015.2091254752847
2023-04-05 00:00:00,https://bina.az/items/3395788,175000.0,AZN,Gənclik m.,"2 otaqlı
91 m²
8/17 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:17,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur,3395788,2,91.0,8/17,8.0,17.0,1923.076923076923
2023-04-05 00:00:00,https://bina.az/items/3379558,180000.0,AZN,Gənclik m.,"2 otaqlı
80 m²
20/22 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:17,Təmirli,Çıxarış yoxdur,İpoteka yoxdur,3379558,2,80.0,20/22,20.0,22.0,2250.0
2023-04-11 00:00:00,https://bina.az/items/3386009,190000.0,AZN,Nəriman Nərimanov m.,"2 otaqlı
106 m²
14/15 mərtəbə","Bakı, 11 aprel 2023",16/04/2023 23:17,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur,3386009,2,106.0,14/15,14.0,15.0,1792.4528301886792
2023-04-06 00:00:00,https://bina.az/items/3395738,199000.0,AZN,Nərimanov r.,"5 otaqlı
150 m²
2/2 mərtəbə","Bakı, 06 aprel 2023",16/04/2023 23:17,Təmirli,Çıxarış var,İpoteka yoxdur,3395738,5,150.0,2/2,2.0,2.0,1326.6666666666667
2023-04-05 00:00:00,https://bina.az/items/3395664,262000.0,AZN,Nəriman Nərimanov m.,"3 otaqlı
135.2 m²
18/20 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:17,Təmirli,Çıxarış var,İpoteka var,3395664,3,135.2,18/20,18.0,20.0,1937.8698224852076
2023-04-05 00:00:00,https://bina.az/items/3395652,275000.0,AZN,Gənclik m.,"3 otaqlı
108 m²
19/19 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:17,Təmirli,Çıxarış var,İpoteka yoxdur,3395652,3,108.0,19/19,19.0,19.0,2546.296296296296
2023-04-05 00:00:00,https://bina.az/items/3395637,295000.0,AZN,Nəriman Nərimanov m.,"3 otaqlı
140 m²
15/17 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:17,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur,3395637,3,140.0,15/17,15.0,17.0,2107.1428571428573
2023-04-16 01:53:00,https://bina.az/items/3395629,335000.0,AZN,Nəriman Nərimanov m.,"4 otaqlı
151 m²
14/16 mərtəbə","Bakı, dünən 01:53",16/04/2023 23:17,Təmirli deyil,Çıxarış var,İpoteka yoxdur,3395629,4,151.0,14/16,14.0,16.0,2218.543046357616
2023-04-08 00:00:00,https://bina.az/items/3324846,165000.0,AZN,Nərimanov r.,"4 otaqlı
110 m²
2/9 mərtəbə","Bakı, 08 aprel 2023",16/04/2023 23:17,Təmirli,Çıxarış var,İpoteka yoxdur,3324846,4,110.0,2/9,2.0,9.0,1500.0
2023-04-05 00:00:00,https://bina.az/items/3395608,90000.0,AZN,Nəriman Nərimanov m.,"1 otaqlı
33 m²
15/18 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:17,Təmirli,Çıxarış yoxdur,İpoteka yoxdur,3395608,1,33.0,15/18,15.0,18.0,2727.2727272727275
2023-04-06 00:00:00,https://bina.az/items/3383334,230000.0,AZN,Nərimanov r.,"2 otaqlı
96 m²
4/20 mərtəbə","Bakı, 06 aprel 2023",16/04/2023 23:17,Təmirli,Çıxarış var,İpoteka var,3383334,2,96.0,4/20,4.0,20.0,2395.833333333333
2023-04-05 00:00:00,https://bina.az/items/3283925,173999.0,AZN,Gənclik m.,"2 otaqlı
72 m²
5/18 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:17,Təmirli,Çıxarış yoxdur,İpoteka yoxdur,3283925,2,72.0,5/18,5.0,18.0,2416.652777777778
2023-04-05 00:00:00,https://bina.az/items/3395590,313000.0,AZN,Nərimanov r.,"4 otaqlı
157 m²
2/18 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:17,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur,3395590,4,157.0,2/18,2.0,18.0,1993.630573248408
2023-04-05 00:00:00,https://bina.az/items/3356590,252000.0,AZN,Nəriman Nərimanov m.,"3 otaqlı
110.5 m²
19/19 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:17,Təmirli deyil,Çıxarış var,İpoteka yoxdur,3356590,3,110.5,19/19,19.0,19.0,2280.542986425339
2023-04-05 00:00:00,https://bina.az/items/3395574.html,130000.0,AZN,Nəriman Nərimanov m.,"2 otaqlı
67 m²
12/16 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:17,Təmirli,Çıxarış var,İpoteka var,3395574,2,67.0,12/16,12.0,16.0,1940.2985074626863
2023-04-08 00:00:00,https://bina.az/items/3381402.html,170000.0,AZN,Nərimanov r.,"2 otaqlı
67 m²
9/16 mərtəbə","Bakı, 08 aprel 2023",16/04/2023 23:17,Təmirli,Çıxarış var,İpoteka var,3381402,2,67.0,9/16,9.0,16.0,2537.313432835821
2023-04-05 00:00:00,https://bina.az/items/3353324,145000.0,AZN,Nərimanov r.,"2 otaqlı
64 m²
10/16 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:17,Təmirli,Çıxarış var,İpoteka yoxdur,3353324,2,64.0,10/16,10.0,16.0,2265.625
2023-04-05 00:00:00,https://bina.az/items/3395543,384000.0,AZN,Nərimanov r.,"5 otaqlı
320 m²
12/16 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:17,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur,3395543,5,320.0,12/16,12.0,16.0,1200.0
2023-04-05 00:00:00,https://bina.az/items/1354495,420000.0,AZN,Gənclik m.,"4 otaqlı
202 m²
14/16 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:17,Təmirli deyil,Çıxarış var,İpoteka yoxdur,1354495,4,202.0,14/16,14.0,16.0,2079.207920792079
2023-04-05 00:00:00,https://bina.az/items/1506619,600000.0,AZN,Nərimanov r.,"6 otaqlı
310 m²
12/16 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:17,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur,1506619,6,310.0,12/16,12.0,16.0,1935.483870967742
2023-04-05 00:00:00,https://bina.az/items/3170072,315000.0,AZN,Nəriman Nərimanov m.,"3 otaqlı
160 m²
6/16 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:17,Təmirli,Çıxarış var,İpoteka yoxdur,3170072,3,160.0,6/16,6.0,16.0,1968.75
2023-04-05 00:00:00,https://bina.az/items/3395523,166000.0,AZN,Nərimanov r.,"2 otaqlı
83.1 m²
16/18 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:17,Təmirli deyil,Çıxarış var,İpoteka yoxdur,3395523,2,83.1,16/18,16.0,18.0,1997.5932611311675
2023-04-05 00:00:00,https://bina.az/items/3203285,214999.0,AZN,Nərimanov r.,"3 otaqlı
115 m²
15/18 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:17,Təmirli,Çıxarış var,İpoteka var,3203285,3,115.0,15/18,15.0,18.0,1869.5565217391304
2023-04-05 00:00:00,https://bina.az/items/3395494,330000.0,AZN,Nəriman Nərimanov m.,"4 otaqlı
190 m²
7/16 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:17,Təmirli,Çıxarış yoxdur,İpoteka yoxdur,3395494,4,190.0,7/16,7.0,16.0,1736.842105263158
2023-04-05 00:00:00,https://bina.az/items/3395470,210000.0,AZN,Nəriman Nərimanov m.,"2 otaqlı
83 m²
6/14 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:17,Təmirli,Çıxarış var,İpoteka var,3395470,2,83.0,6/14,6.0,14.0,2530.120481927711
2023-04-05 00:00:00,https://bina.az/items/3188493,90000.0,AZN,Nərimanov r.,"1 otaqlı
32 m²
15/18 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:17,Təmirli,Çıxarış yoxdur,İpoteka yoxdur,3188493,1,32.0,15/18,15.0,18.0,2812.5
2023-04-05 00:00:00,https://bina.az/items/3200061,142000.0,AZN,Nəriman Nərimanov m.,"2 otaqlı
62.7 m²
9/19 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:17,Təmirli,Çıxarış var,İpoteka yoxdur,3200061,2,62.7,9/19,9.0,19.0,2264.7527910685803
2023-04-14 00:00:00,https://bina.az/items/3395388,260000.0,AZN,Gənclik m.,"3 otaqlı
122 m²
4/16 mərtəbə","Bakı, 14 aprel 2023",16/04/2023 23:17,Təmirli,Çıxarış var,İpoteka var,3395388,3,122.0,4/16,4.0,16.0,2131.147540983606
2023-04-05 00:00:00,https://bina.az/items/3395338,260000.0,AZN,Nəriman Nərimanov m.,"2 otaqlı
89 m²
13/16 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:17,Təmirli,Çıxarış var,İpoteka yoxdur,3395338,2,89.0,13/16,13.0,16.0,2921.348314606741
2023-04-05 00:00:00,https://bina.az/items/3395313,155000.0,AZN,Gənclik m.,"2 otaqlı
54 m²
9/16 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:17,Təmirli,Çıxarış var,İpoteka yoxdur,3395313,2,54.0,9/16,9.0,16.0,2870.3703703703704
2023-04-05 00:00:00,https://bina.az/items/3387615,235000.0,AZN,Nərimanov r.,"3 otaqlı
82 m²
11/15 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:17,Təmirli,Çıxarış var,İpoteka var,3387615,3,82.0,11/15,11.0,15.0,2865.853658536585
2023-04-05 00:00:00,https://bina.az/items/3345884,220000.0,AZN,28 May m.,"3 otaqlı
100 m²
5/16 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:17,Təmirli,Çıxarış yoxdur,İpoteka yoxdur,3345884,3,100.0,5/16,5.0,16.0,2200.0
2023-04-05 00:00:00,https://bina.az/items/3395251,90000.0,AZN,Gənclik m.,"1 otaqlı
30 m²
14/17 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:17,Təmirli,Çıxarış yoxdur,İpoteka yoxdur,3395251,1,30.0,14/17,14.0,17.0,3000.0
2023-04-05 00:00:00,https://bina.az/items/3069778,287000.0,AZN,Nərimanov r.,"3 otaqlı
157 m²
12/16 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:17,Təmirli deyil,Çıxarış var,İpoteka yoxdur,3069778,3,157.0,12/16,12.0,16.0,1828.0254777070063
2023-04-05 00:00:00,https://bina.az/items/3301277,160000.0,AZN,Gənclik m.,"2 otaqlı
58 m²
8/17 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:17,Təmirli,Çıxarış yoxdur,İpoteka yoxdur,3301277,2,58.0,8/17,8.0,17.0,2758.620689655173
2023-04-05 00:00:00,https://bina.az/items/3075852,145000.0,AZN,Nərimanov r.,"2 otaqlı
57 m²
13/18 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:17,Təmirli,Çıxarış var,İpoteka yoxdur,3075852,2,57.0,13/18,13.0,18.0,2543.8596491228072
2023-04-05 00:00:00,https://bina.az/items/3187327,520000.0,AZN,Gənclik m.,"3 otaqlı
145 m²
12/17 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:17,Təmirli,Çıxarış yoxdur,İpoteka yoxdur,3187327,3,145.0,12/17,12.0,17.0,3586.206896551724
2023-04-05 00:00:00,https://bina.az/items/3349586,475000.0,AZN,Bakmil m.,"4 otaqlı
181 m²
12/18 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:17,Təmirli,Çıxarış var,İpoteka var,3349586,4,181.0,12/18,12.0,18.0,2624.3093922651933
2023-04-05 00:00:00,https://bina.az/items/3395191,201000.0,AZN,Nəriman Nərimanov m.,"2 otaqlı
106 m²
14/15 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:17,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur,3395191,2,106.0,14/15,14.0,15.0,1896.22641509434
2023-04-05 00:00:00,https://bina.az/items/3395183,395000.0,AZN,8 Noyabr m.,"4 otaqlı
175 m²
11/20 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:17,Təmirli,Çıxarış yoxdur,İpoteka yoxdur,3395183,4,175.0,11/20,11.0,20.0,2257.1428571428573
2023-04-12 00:00:00,https://bina.az/items/3393795,370000.0,AZN,Nəriman Nərimanov m.,"3 otaqlı
170 m²
6/16 mərtəbə","Bakı, 12 aprel 2023",16/04/2023 23:17,Təmirli,Çıxarış var,İpoteka var,3393795,3,170.0,6/16,6.0,16.0,2176.470588235294
2023-04-05 00:00:00,https://bina.az/items/3395113,89000.0,AZN,Gənclik m.,"1 otaqlı
36 m²
12/17 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:17,Təmirli,Çıxarış yoxdur,İpoteka yoxdur,3395113,1,36.0,12/17,12.0,17.0,2472.222222222222
2023-04-05 00:00:00,https://bina.az/items/3160380,560000.0,AZN,Nərimanov r.,"4 otaqlı
205 m²
11/18 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:17,Təmirli,Çıxarış var,İpoteka yoxdur,3160380,4,205.0,11/18,11.0,18.0,2731.7073170731705
2023-04-05 00:00:00,https://bina.az/items/3395095,356500.0,AZN,Gənclik m.,"3 otaqlı
142.6 m²
14/18 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:17,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur,3395095,3,142.6,14/18,14.0,18.0,2500.0
2023-04-05 00:00:00,https://bina.az/items/3395089,90000.0,AZN,Nəriman Nərimanov m.,"1 otaqlı
30 m²
14/17 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:17,Təmirli,Çıxarış yoxdur,İpoteka yoxdur,3395089,1,30.0,14/17,14.0,17.0,3000.0
